canonical_book_id,title,author,isbn,pages,publication_year,description,cover_url,openlibrary_work_id,openlibrary_edition_id,identity_method,identity_confidence,subjects,subject_people,subject_places,subject_times
book_3005f77eeac70f38,She Must Go,A.J.     Campbell,,322.0,"Fri, 19 Jun 2026 06:28:17 -0700","You look like the last girl…<br /><br />Beth Lakeland is flying home with her husband, Justin, after a rare weekend away. It was a birthday celebration. A chance, finally, to reconnect.<br /><br />But on the train to the airport, a young woman strikes up a conversation. Immy is friendly. Too friendly. And exactly Justin’s type.<br /><br />By the time the plane takes off, Immy is sitting beside Justin. By the time they land, Justin has invited her to stay the night. And by morning, he’s arranged for her to live in to help care for his mother.<br /><br />Beth wants Immy gone—needs her gone—but she’s part of the family now.<br /><br />Immy made sure of that. Because she isn’t here by accident…",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1779968986l/252096062._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_03ad4d21be3c25c0,"Small Town Smokeshow (The Calloway Ranch, #2)",Holly Renee,,303.0,"Wed, 03 Jun 2026 13:06:08 -0700","Hunter Calloway is a small town smokeshow and the kind of man my father warned me about.<br /><br />He’s got a reputation a mile wide, a smile that could burn through any girl’s good sense, and did I mention he’s also the man my sister once loved and left behind?<br /><br />He strolls through town like he owns it, tips his hat with a promise in his eyes, and slides those calloused hands across my bakery counter like they haven’t been haunting my dreams for years. He’s six feet of pure temptation wrapped in worn Wranglers, and every time I’m near him, it’s like striking a match during a drought…<br /><br />Dangerous, inevitable, and exactly what I shouldn’t want.<br /><br />I try to convince myself I don’t notice the way his gaze lingers, or the way he says my name as if he’s tasting it. But all my good intentions crumble to dust when we find ourselves alone under a sky full of stars with nothing but whiskey and want between us.<br /><br /><i>And it changes everything. </i><br /><br />We promise each other we’re just having fun, yet his fingertips brush across my skin when no one’s watching, and we pretend we don’t ache for each other in a room full of people who would never understand. Every kiss stays in the dark, every desire whispered like a secret, and every touch brands me with guilt.<br /><br />I know better than to fall for a cowboy like him.<br /><br />I know better than to want my sister’s past.<br /><br />But when his eyes find mine, I forget every reason I’ve ever had to say no.<br /><br />Every touch feels like a risk and every secret like a countdown. I’m lying to everyone, falling harder for a man who never promised me anything, and wondering how much longer I can pretend I don’t care whether I’m just another notch on his well-worn belt.<br /><br />Because I’m in love with Hunter Calloway regardless of the cost.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1783197437l/242470206._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_f06704cf7122d8de,"Worthy of Fate (Realms in Peril, #1)",A.N. Caudle,,586.0,"Wed, 03 Jun 2026 13:05:53 -0700","<b>The Gem</b><br /><br />Marked by the Gods, Kya is forced to partake in a Trial for a chance to be deemed Worthy. If she succeeds, she’ll be gifted great powers. If she fails, she could lose her life or worse. But that’s only the start of her worries. Now, the same plague that took her home is spreading and threatening the fate of the realm. Can Kya survive the Trial of the Gods and gain the needed power to rid the world of the growing threat before it’s too late? Or will she be drawn to what awaits her in the shadows?<br /><br /><b>The Shadow</b><br /><br />Ryker has waited a long time for her—his mate. Now he’s found her. He plans to claim what is rightfully his, but dark forces threaten to destroy his Nation should he embrace the bond he so desperately desires. Unable to escape the drive to be near her, he waits for his precious gem, lingering in her shadow.<br /><br /><b>Worthy of Fate is the first book in a new adult, dark fantasy romance series with an intriguing magic system, dark forces, Spirits, and forbidden fated mates.</b>",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1767720266l/205888187.jpg,,,title_author,medium,[],[],[],[]
book_276f80d1a72dbdb7,"Just Playing for Keeps (Hockey Ever After, #2)",Lauren Blakely,,456.0,"Wed, 03 Jun 2026 10:10:58 -0700","<b>A grumpy/sunshine fake dating hockey romance from #1 NYT Bestseller Lauren Blakely!</b><br /><br />Ever hear the story about the dating coach who got dumped on the hockey arena’s jumbotron?<br /><br />Everyone did. But I <i>lived </i>it. Including the moment when Lake Axelrod, the team’s broody, tattooed right winger, swooped in on skates to rescue me from public humiliation.<br /><br />Even more surprising? When the famously grumpy (and ridiculously sexy) hockey star insists on being my fake boyfriend for my sister’s high-profile wedding.<br /><br />It’s the perfect plan. His family stops pressuring him to settle down, and I’ll get the ultimate revenge, since my ex is the best man. Bonus – I might even salvage my professional reputation.<br /><br />We need rules though.<br /><br />1. To pull this off, everyone from <i>his</i> teammates to <i>my</i> boss has to believe we’re a real couple.<br />2. That means swoony touches and knee-weakening kisses are required.<br />3. When it ends, we walk away.<br /><br />But the intensity in Lake’s eyes after every post-game kiss makes me wonder if he’s pretending. With each whispered secret, the line between fake and real bends. Until it shatters one night in a hotel room.<br /><br />Soon, he isn’t just playing the protective boyfriend—he’s the only one who truly sees me.<br /><br />If I’m not careful, I’m going to break the most important rule of <b>don’t fall for your fake date.</b><br /><br /><b>This is Lake and Remy's romance. Tropes grumpy/sunshine hockey romance, fake dating, workplace romance, best friend's brother, obsessed hero</b>",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1778640022l/246061959._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_a033a7f8707be628,Booked on You,Lyra Parish,,318.0,"Thu, 28 May 2026 19:19:44 -0700","<b>I kiss and tell, then profit from it. He's the first man I want to keep off the page…</b><br /><br />My ex destroyed my life and my ability to write a single decent sentence. So I do what any desperate romance author with a contract on the line would do…take a workcation. I rent a bubble gum pink cottage in a touristy town and promise myself no distractions.<br /><br />Then I meet my temporary landlord.<br /><br />He has a jawline that belongs on a warning label and the kind of confidence that tells me he breaks hearts for a living. Each morning he makes me coffee and has me laughing. Every night I write scenes I swear aren't about him. Even though I know better.<br /><br />I’ve built my career writing about my relationships.<br />Every man. Every crush. Every heartbreak. Every dirty little detail. <br />My readers are going to love him. <br />That's exactly what I'm afraid of.<br /><br /><i>This is an opposites-attract spicy romcom where he falls first and fast. It's a standalone with a happily ever after. </i>",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1778468147l/247513300._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_b1f2c5ab55a81142,Pen Pal,J.T. Geissinger,,375.0,"Wed, 20 May 2026 19:08:22 -0700","<b>A USA Today, Publishers Weekly, and Amazon Charts bestselling novel</b><br /><br />The first letter arrived the day my husband was buried. It was postmarked from the state penitentiary, and contained a single sentence:<br /><br /><i>I’ll wait forever if I have to.</i><br /><br />It was signed by Dante, a man I didn’t know.<br /><br />Out of simple curiosity, I wrote back to ask him what exactly he was waiting for. His reply?<br /><br /><i>You.</i><br /><br />I told the mystery man he had the wrong girl. He said he didn’t. I said we’d never met, but he said I was wrong.<br /><br />We went back and forth, exchanging letters every week that grew increasingly more intimate. Then one day, the letters stopped. When I found out why, it was already too late.<br /><br />Dante was at my doorstep.<br /><br />And nothing on earth could have prepared me for what happened next.<br /><br />~~~~~~~~~~~~~~~~~~~~~~~~~~~<br /><br /><b>WARNING:</b> <br /><br />This novel contains content intended for a mature audience only. Due to explicit language, graphic sex, detailed depictions of death and grief, intense power play dynamics, and other possible triggers, <i>it is not suitable for sensitive readers.</i> (Full list of TWs on author's website.)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1643301835l/60192737._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_f60814c7f7032c0a,Casually Yours,Vivian Jia Lac,,340.0,"Tue, 19 May 2026 07:54:50 -0700","<b>Dani Tsai and Parker Tran grew up inseparable in middle-of-nowhere Silverpine, Oregon. She was the bookish girl, introverted and dreamy; he was the quintessential boy next door: charming, popular, and destined to be a football star. They were an unlikely pair of best friends—until they left for college and their friendship came to an unexpected end.</b><br /><br />In the seven years since, Dani has moved on to pursue a writing career in New York City, where she’s determined to keep her distance from the boy she once called her best friend, even if it means staying away from her hometown. That is until a chance encounter brings her face-to-face with Parker again, who is now a hotshot sports marketing director on a temporary assignment in New York. He’s traded his jersey and cleats for designer suits and an Aston Martin, and even more puzzling is that he seems to think they can be friends again. Try as she might, Dani can’t resist his pull. Sparks fly, and an impulsive kiss leads to heated nights in his hotel suite. They make a tentative agreement: Until Parker leaves New York, they’ll keep things casual—just sex, no strings attached.<br /><br />Easier said than done. Challenges arise as Dani and Parker attempt to keep their relationship on the down low, especially when a sudden return to Silverpine forces them to sneak around their nosy families. As revelations about their past come to light, it becomes increasingly difficult to keep feelings out of the mix. In this second-chance, open-door romance and debut novel, the lines are bound to blur between lust and something deeper. Walls begin to crumble, and Dani and Parker soon find themselves far too close for <i>casual</i>.<br />",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1766150499l/241497393._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_dda2b564001d267a,Watching You,Kate Anslinger,,271.0,"Tue, 19 May 2026 07:52:58 -0700","Allie Winslow has hit rock bottom.<br /><br />At forty-two, she’s newly divorced, stuck in a job she’s wildly overqualified for, and struggling to rebuild a life that feels like it’s already passed her by. Her ex-husband has moved on to a younger, vibrant woman who can give him the one thing Allie never could: a child. Everywhere she turns, Allie is reminded of what she’s lost and what she’ll never have.<br /><br />Determined to take back control, she makes a simple New Year’s resolution: reinvent herself. It starts at the gym—where she encounters Julia Parker. Julia is everything Allie isn’t: effortlessly beautiful, confident, and composed. Her life appears flawless, both in person and online. To Allie, Julia isn’t just inspiring; she’s aspirational.<br /><br />So, Allie starts watching her. At first, it’s harmless—just a follow on social media and a glance across the gym. But fascination quickly turns into obsession, and Allie's quiet comparisons lead her down a dangerous path.<br /><br />What begins as a chance encounter evolves into an unexpected friendship, and for the first time in years, Allie feels seen, chosen. But as their bond deepens, small inconsistencies and contradictions begin to emerge.<br /><br />What happens when the line between admiration and obsession blurs?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1776088381l/250992699._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_3e5480df3ace311b,Married With Benefits,Ellie  Palmer,,384.0,"Tue, 19 May 2026 07:47:10 -0700","<b>""I’ll devour anything Ellie Palmer writes."" —Jessica Joyce,<i> USA Today</i> bestselling author of <i>The Ex Vows</i><br /><br />A trope-filled delight of a rom com about two strangers who enter into a marriage of convenience that becomes anything but convenient.<br /><br /><i>For better or worse is just the beginning.</i></b><br /><br />Lainey Davis can't wait for the day she'll be able to escape her tiny Wisconsin town. But she’s not even close to covering her health insurance premiums and pricey migraine medication, let alone saving up enough to start over some place new. That is, until Lainey learns that through the archaic legal doctrine of adverse possession, she’s inadvertently squatted her way into owning a marvel of modern architecture.<br /><br />But Lainey owns only the house. The surrounding property, a lakeside money pit the previous owner used as a front to deal illegal reptiles, has been willed to Elliot Hodges, a D.C. architect who wants to rent out the place to fellow architecture lovers. Their assets are tied together, but neither can move forward without the other.<br /><br />Desperate, Elliot proposes an unconventional arrangement: marry him for health insurance and in exchange, Lainey will allow him to buy her out. Win-win: Lainey will finally have a way out of town, and he’ll own the house designed by his idol. Married in name only and living together while fixing up the property, Lainey and Elliot find themselves unable to keep their hopes, dreams, or bedsheets from getting entwined. And as their connection grows, Lainey’s no longer sure what’s more terrifying: leaving Elliot behind or letting him in.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1761524464l/243041132._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_c9ab29ced30f9cbd,The Man,Laura Sims,,304.0,"Tue, 19 May 2026 07:46:23 -0700","<b>From the highly acclaimed author of <i>How Can I Help You</i>, a <i>New York Times</i> Best Thriller of the Year, a singular take on the domestic suspense novel that follows a 1960s housewife turned amateur photographer who begins to fear for her life when she notices the dark silhouette of a man in the background of her self-portraits.</b><br /><br />The photos Judith Stanley takes are just for her, a private passion to fill her suburban days. But when she shares them with Paul Sorenson, her new photography instructor, she's unprepared to hear his astonished praise. ""Stunning,"" he calls her photos. ""Extraordinary."" She has an uncanny eye, he says, and should consider publication. He could help. Except Judith has no interest in sharing her work; in fact, the mere idea of it frightens her.<br /><br />Still, emboldened by Paul’s encouragement, Judith ventures out beyond her quiet neighborhood to the city in search of increasingly striking images. When she starts to notice the dark shape of a man in the corner of her self-portraits, Judith is certain he's an attacker from her past. She doesn't know why he has returned, but she's sure of his the hoarse sound of his breathing, his hard grip on her elbow. Perhaps it would appease the man if she were to put her camera down and give up her private passion. But she can't; she refuses. Until one night when the man finally emerges from the shadows, and Judith’s story suddenly and irrevocably becomes his own.<br /><br />Chilling and heart-poundingly propulsive, <i>The Man</i> is a phenomenal and timely novel exploring the inescapable fear of living as a woman, the tantalizing seduction of artistic freedom, and the very real dangers that lurk both inside and outside the confines of the mind. <i>The Man</i> marks Laura Sims as an extraordinary talent at the top of her game; and this, her third novel, is her greatest achievement yet.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1762405681l/242512669._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_4e8c6865b7664b18,Chasing Daylight: Four Memorable Stories of Love and Suspense,David P. Warren,,119.0,"Tue, 19 May 2026 07:43:50 -0700",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1773040457l/249472302._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_d9cf06341ef63ef2,"Off the Grid (Average Gents, #1)",J.S.  Wood,,298.0,"Mon, 11 May 2026 12:51:19 -0700","Graham isn’t looking for love.<br /><br />As a matter of fact, he’s not looking for anything other than growing his business, helping his father not lose the family ranch and fixing his relationship with his brother.<br /><br />But when one of his handyman calls leads him to a broken down farmhouse on the edge of town, he finds a curvaceous beauty with an awkward charm that reels him right in.<br /><br />Quinn is looking for peace.<br /><br />When she moves out to the country with her spitfire daughter, the adventure begins... with a broken A/C and a sweat that has her desperate for help.<br /><br />Quinn takes one look at the hot, tall, and bearded handyman on her doorstep and knows she’s in big, big trouble.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1745873987l/118932722._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_56c6c413208db859,Reap & Sow,Charlotte B. Plumb,,384.0,"Mon, 11 May 2026 09:05:05 -0700","<b>A young woman bargains with a demon to save her brothers, only to lose her heart in this slow-burn romantasy about dark magic, unlikely love, and the imperfect beauty of mortality.<br /><br />This stunning hardcover edition of Reap &amp; Sow will feature deluxe embellishments, including a dazzling metallic jacket, full color printed edges, patterned end papers, and a specially designed case.</b><br /><br />The penniless in Blackbridge have only two choices: Sell the body or sell the soul. And thanks to Eda Shaw, business is booming.<br /><br />Indentured to a capricious demon known as Mr. Night, Eda and her brothers arrange illicit Pacts on his behalf, luring the city's most desperate into trading years of their lives for their deepest desires. When a Pact goes awry and her brothers are arrested, Eda realizes she’ll need an infernal ally of her own: Kit'rath, an infuriating demon with a curious penchant for humanity and the only being in Blackbridge that Mr. Night seems to fear. As they race to rescue her family and save the city from ruin, an undeniable connection sparks between mortal and demon. <br /><br />But Kit's help doesn’t come cheap. Now, Eda risks losing her heart to the one who claims her years—and saving herself may prove the steepest cost of all. <br /><br /><b>Rich with gothic atmosphere, sharp wit, and simmering romantic tension, Reap &amp; Sow is a fantasy debut perfect for fans of Rachel Gillig, Hannah Whitten, and Heather Fawcett.</b>",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1788618110l/242464658._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_82522556ca573522,Not The Woman You Think,Hazel Calder,,257.0,"Mon, 11 May 2026 08:56:44 -0700","An anonymously written book.​​​​​​​<br />A successful life at a breaking point.<br />An impossible choice.<br /><br />With a meteoric career, a handsome, stable partner, a closet overflowing with luxury labels, and a bustling social calendar, Harriet’s glamorous life should be the envy of the small-town English friends she left behind years ago.<br /><br />And yet, something doesn’t hold. She may have spent her twenties and thirties acquiring wealth and status, but her friends have found something she lacks: the lasting financial and emotional stability she craves.<br /><br />Determined to take control, Harriet anonymously publishes an exposé about her life and relationship that rocks her social circles to the core. Stunned by its overnight success, she never anticipated the power it would have to upend everything.<br /><br />Exposure threatens her career. It could destroy her relationship. It may shatter the carefully curated life she’s built.<br /><br />Or it can set her free.<br /><br />This razor-sharp exploration of female ambition, the price of success, and the hidden costs of modern relationships challenges today’s notions of perception versus reality in a status-driven world. Certain to spark book club debates and ignite group chats everywhere, Hazel Calder’s fierce debut is perfect for fans of Big Little Lies, All Her Fault, and The Seven Husbands of Evelyn Hugo.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1777459511l/247514722._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_b88d65e859d79b9c,Days of Feasting and Rejoicing,David Bergen,,192.0,"Mon, 11 May 2026 08:26:37 -0700","In this brilliant existential portrayal of identity, David Bergen introduces Esther Maile, an expat American living in Thailand in a house rented by the richer, more popular Christine. While on holiday in Bali, Christine is caught by an ocean wave and drowns. Esther rushes to save her, but in the chaos that ensues, the police arrive and confuse Esther for Christine.<br /><br />For someone who would prefer to be anyone but herself, this is the perfect solution — no matter the consequences. When a local Thai police captain, Net Wantok, begins to investigate Christine’s death and seeks out Esther, he is caught between his curiosity — she is charming, evasive, and flirtatious — and the awareness that people around Esther are disappearing. Sensing danger, Esther acts out of fear and pulls the one person who loves her into her perilous world.<br /><br />Bergen’s mesmerizing psychological drama hums with expatriate gossip, sexual tension, unexpected violence, a passion for food, and a woman who, seemingly unhindered by questions of truth or morality, hints at the darkness in all of us.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1767161856l/244314445._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_90543efd22863a95,"Eat, Drink, and Be Merry: A Gospel Call to Bold Enjoyment",Raymond C. Ortlund Jr.,,160.0,"Wed, 06 May 2026 09:46:51 -0700","<b>Surprising Wisdom for Living Well in a Broken World</b><br /><br />Enjoying the human journey through this world can seem impossible. So much is going wrong in these dark days. And the daily personal demands never let up. Who has the time—much less the freedom of heart—to play, to laugh, to delight? What's more, those following Christ can also feel duty-bound to live in sacrificial austerity.<br /><br />But God's strategy for wise living <i>includes</i> bold enjoyment. In fact, any ""Christianity"" that feels embarrassed about enjoying God's good gifts dishonors him and leaves Christians with less to give their suffering world.<br /><br />With a pastor's heart, Ray Ortlund invites listeners to embrace God's strategy for facing reality and living well. Meditating on Ecclesiastes 11:9-10, Ortlund explains how following Christ here in this world is a nuanced mix of both suffering <i>and</i> happiness. Ecclesiastes is a gospel call to accept the suffering and to savor the happiness—and savor it <i>boldly</i>.<br /><br /><b>Delivers a Gospel Call to </b> Pastor Ray Ortlund reminds listeners that God not only allows us enjoyment but even commands it <b>Wise </b> Offers an extended meditation on Ecclesiastes 11:9–10, enriched with personal anecdotes and wisdom from Christians of the past <b></b> Affirms the actual joys God has placed in everyday life, defying today's cynical and sometimes hyperspiritual culture",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1759909868l/242519750._SX318_.jpg,,,title_author,medium,[],[],[],[]
book_24d9239440916228,Portrait of a Haunting,Madison Tyler Nelson,,352.0,"Tue, 05 May 2026 08:59:51 -0700","<b>After fearing it all her life, a young woman embraces her ability to see ghosts after a murder occurs that appears dangerously linked to her past.</b><br /><br />To Tatum Alexander, the Sight—her ability to see spirits—has always been more of an affliction than a gift. Inheriting the power from her mother, Amarina, an infamous artist known for murdering her lover and using his blood for her final painting, Tatum has been reluctant to step into her talent or even get close to the man she loves.<br /><br />She's been able to find a safe space to hide her Sight with the largest witch coven in Manhattan and her best friend, Mischa. But when Mischa is murdered, a crime that's eerily connected to Amarina's, a traumatized Tatum must reckon with the loss and the sudden surge of spirits vying for her attention <i>and</i> her life.<br /><br />The spirits have a the murderer is coming for her next and a price <i>must</i> be paid. To learn the truth of her past and catch the killer she'll have to rely on her loved ones’ helping hands—some witchy friends, the man who won't let her go, and her eternally perplexing mother—in order to embrace her Sight while keeping them all safe.<br /><br />The clues will lead Tatum to a dangerous secret that Amarina has spent decades trying to keep. And when the secret is out, Tatum will be forced to risk the lives of those who know her... or risk it all.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1773288461l/246235608._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_66d174e91ca66612,Love Felt Like This,Julie Olivia,,496.0,"Tue, 05 May 2026 08:59:11 -0700","<b>A grumpy rock star and a joyful children’s show creator revive television magic in this cozy small-town romance.</b><br /><br />Griffin Harvey lives his life in the spotlight. Reluctantly. The brooding famous singer-songwriter is on the cusp of composing his sophomore album . . . if only he could find the notes. But after gaining custody of his two-year-old daughter, the only music he’s writing is about shapes and counting to ten.<br /><br />Enter Beverly, who lives her life in the background producing children’s television and laughter. Except joy is hard to find when her nonprofit loses funding. She sinks all of her savings to revive the children’s show by herself, but when her variety show appearance collides with Griffin’s, their banter and chemistry is caught on live television.<br /><br />Suddenly, Griffin is singing a new tune. He needs a muse, and Beverly needs all the help she can get. With his secret daughter in tow, they hide out in her cozy mountain hometown, attempting to script, compose, and revive television magic. Their dynamic shouldn’t work. He’s all harsh tattoos and rough hands while she’s bright colors and gentle touches. Once their three months of work are done, they’ll return to their separate worlds. But what happens when it seems the true magic might be found in each other?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1771385876l/244970122._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_d27ae750681caae4,A Shop Girl's Guide to Wooing a Lord (The Heiress Hunters #1),Shana Galen,,336.0,"Tue, 05 May 2026 08:58:22 -0700","<b>A down-on-her-luck shop girl and the son of an earl find they have more in common than they’d think—including sexual chemistry they can’t resist—in this fresh Regency romance by Shana Galen.</b><br /><br />Tamsin Archer might just be having the worst year of her life. And that’s saying something, considering her father is dead, her mother was maimed at work, and her family regularly sleeps under London’s bridges. But when her younger siblings go missing, Tamsin decides it’s time to step up and fight.<br /><br />Desperate times call for desperate measures, and Tamsin’s more than willing to take a few risks to reunite with her siblings. But while disguising herself to sneak into homes and steal from the rich, Tamsin is caught by Garrett Kildaire, an earl’s second son and the biggest threat she’s faced yet. Thinking quickly, Tamsin strikes a Garrett will get her into the exclusive places she needs to continue her search, and she’ll give him what he wants—her. <br /><br />Garrett knows he must be careful—being seen with a woman of a lower class could be the nail in the coffin for his family’s tenuous social standing. But resisting their chemistry proves impossible, and soon there’s much more between them than their bargain. But there are eyes everywhere, and as more focus lands on Tamsin and Garret, the unlikely pair wonder if their red-hot connection means giving up everything—and every<i>one</i>—they’ve ever known.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1764302695l/241434341._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_1beca72c2fb63974,Unfinished Business (True North Book 2),Zoey Ford,,298.0,"Tue, 05 May 2026 08:29:05 -0700",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1776453362l/251168783._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_2b3c09667794edf5,Another Life,D.M. Natalias,,507.0,"Fri, 01 May 2026 13:25:20 -0700","<i>
  <b>He wants her in the dirtiest and purest ways. He wants her in every way...</b>
</i><br /><br />In the fall of 2005, Jamie’s life seemed to be on track. He was starting one last semester of college, had a job lined up after graduation, and a room in his brother’s condo. Even with things seemingly going for him, Jamie couldn’t let go of his brooding attitude. He never saw a reason to get excited about anything…until he saw her.<br /><br />Lina was a shy freshman, who had no intention of standing out. Even with her aspirations to dance, Lina was more than comfortable blending into the chorus, keeping her soloist dreams to her bedroom. It was never her intention to fall in love, but fate had other plans when she met Jamie.<br /><br />The more Jamie grew enamored with Lina, the more he couldn’t shake the feeling that she was keeping a secret, and when catastrophe finally strikes, he is faced with hard choices he was not prepared for.<br /><br />In this erotic romance set in the mid 2000s, boundaries are pushed to their limit, emotions run high, and Jamie and Lina must pick up the pieces to mend what’s broken. But will their bond be strong enough to hold them together? Or will it all fall apart?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1771182304l/248061352._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_37b8b5536832ec39,Mediterranean Diet Cookbook for Beginners: 2000+ Days of Flavorful 30-Minute Recipes with a 30-Day Meal Plan to Simplify Healthy Eating and Boost Your Well-Being,Julianna Wiggins,,78.0,"Fri, 01 May 2026 13:23:39 -0700",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1768683796l/246716387._SX318_.jpg,,,title_author,medium,[],[],[],[]
book_e4d54f81ddbc1546,Just For Tonight (Rinkside Romance #1),Sage  Wells,,368.0,"Fri, 01 May 2026 13:23:12 -0700","Lily Montgomery’s life in Los Angeles is turned upside down on a work trip to Vegas, where she meets Kai Brooks—a charismatic, physical, and dynamic defenseman for the Seattle Ice Wolves who claims he’s in town to catch a game. A few too many cocktails later, an impulsive wedding and a steamy two-night affair set their lives on an unexpected course. When Lily finds herself facing pregnancy alone, fate brings Kai back into the picture.<br /><br />Determined to be a part of his child’s life, Kai reappears at Lily’s doorstep, and soon she finds herself moving to Seattle to navigate the challenges of co-parenting. As roommates and reluctant partners, their shared days are filled with tender moments and undeniable chemistry, even as they struggle to keep their deeper feelings at bay.<br /><br />But when tragedy strikes, they’ll have to face not just their responsibilities—but their hearts. And as their carefully built walls start to crumble, Lily and Kai will have to is love worth the risk, or will fear keep them apart forever?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1755126621l/240109318._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_c57faa6af308a0d8,The Notes Between Us: A contemporary and feel-good romantic comedy,Shirley Day,,229.0,"Mon, 27 Apr 2026 11:14:18 -0700","<b>She has the voice of a star. But can she find the courage to sing?</b><br /><br />Clara's always dreamed of being on stage. In the shower, she's sensational. In the choir, she blends right in. But when it comes to singing solo, nerves steal her voice. And so she watches as others chase their dreams from behind the reception desk at Delagado Sounds… the hottest record label in town.<br /><br />Everything changes overnight when Clara steps in to help Marco Delagado. He's handsome, infuriating and the reason she suddenly finds herself promoted to PA. One evening, she sneaks into the studio after hours and records a song but forgets to take the recording home – the next morning, the whole office is buzzing about a mysterious ""new voice"". The problem? Clara's too terrified to admit it's hers.<br /><br />As Marco and Clara search for the unknown singer, sparks fly between them. But the closer they get, the higher the Marco's business is on the line, a ruthless rival is out to destroy him, and if Clara doesn't reveal the truth and pluck up the nerve to sing, she risks losing not only her dream, but the man she's falling for.<br /><br /><b>Perfect for fans of Beth O'Leary and Paige Toon, </b><i>
  <b>The Notes Between Us</b>
</i><b> is a contemporary romance about finding love, having courage and following your voice.</b>",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1766796333l/245814583._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_e102548d67cc72b7,Happy Accidents: A Finding Maisy Novel,K.D. Elledge,,376.0,"Mon, 27 Apr 2026 10:50:59 -0700",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1774200235l/250110946._SY475_.jpg,,,title_author,medium,[],[],[],[]
book_4ccf81d120d3e2dd,Return to Sender,Stephanie Parente,,352.0,"Mon, 27 Apr 2026 10:48:30 -0700","<b>A heartwarming debut about overcoming grief and finding love when—and where—you least expect it</b><br /><br />Twenty-six-year-old Violet’s usually bulletproof optimism is faltering. Crushed by the sudden death of her father and subsequent custody of her rebellious teenage sister, Phoebe, it’s a struggle to do much of anything other than survive each day and try not to feel like she’s the world’s worst sister. <br /><br />Then Phoebe discovers a love letter written by the man who used to live in their apartment, a letter begging for its recipient to give him another chance. Reading it, Phoebe shows signs of life for the first time since their dad died—and Violet will stop at nothing to keep that smile on her face. Together, they track down the letter’s author, hoping to rectify a derailed happily ever after. <br /><br />Despite Dex being rather abrasive (valid) and more than a little enigmatic (intriguing), Phoebe talks him into a cross-country road trip to put the letter in the right hands.<br /><br />Violet is thrilled to see Phoebe thriving again, and with every pit stop they chip away at Dex’s moody exterior, finding that he’s actually charming, funny, and unfalteringly interested in everything Violet shares with him. Violet and Dex’s chemistry only grows the further west they travel, but the closer they get to their destination—and Dex’s former great love—something’s got to give.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1762488125l/242765273._SY475_.jpg,,,title_author,medium,[],[],[],[]
